Hypnosis 87.500%
Body Slam 87.500%
Rest 12.500%
Other 12.500%
Teammates
Porygon 62.500%
Gastly 37.500%
Growlithe 37.500%
Mr. Mime 37.500%
Hitmonchan 37.500%
Rhyhorn 25.000%
Butterfree 25.000%
Muk 12.500%
Scyther 12.500%
Slowpoke 12.500%
Parasect 12.500%
Checks and Counters
Geodude
Moves
Defense Curl 84.615%
Tackle 46.154%
Body Slam 46.154%
Earthquake 30.769%
Explosion 30.769%
Strength 30.769%
Rock Slide 15.385%
Counter 7.692%
Rock Throw 7.692%
Other 15.385%
Teammates
Onix 38.462%
Graveler 23.077%
Golem 15.385%
Rhyhorn 15.385%
Vulpix 7.692%
Hypno 7.692%
Starmie 7.692%
Jynx 7.692%
Pikachu 7.692%
Vaporeon 7.692%
Exeggutor 7.692%
Checks and Counters
Vulpix
Moves
Fire Blast 83.333%
Toxic 66.667%
Fire Spin 50.000%
Flamethrower 50.000%
Body Slam 50.000%
Confuse Ray 50.000%
Ember 33.333%
Other 16.667%
Teammates
Diglett 50.000%
Starmie 33.333%
Pikachu 33.333%
NidoranF 33.333%
Paras 33.333%
Jigglypuff 33.333%
Dratini 33.333%
Hypno 16.667%
Geodude 16.667%
Jynx 16.667%
Cloyster 16.667%
Checks and Counters
Oddish
Moves
Mega Drain 71.429%
Substitute 57.143%
Sleep Powder 57.143%
Solar Beam 42.857%
Double-Edge 42.857%
Toxic 28.571%
Stun Spore 14.286%
Acid 14.286%
Swords Dance 14.286%
Poison Powder 14.286%
Cut 14.286%
Petal Dance 14.286%
Other 14.286%
Teammates
Koffing 28.571%
Beedrill 28.571%
Ekans 28.571%
Zubat 28.571%
Venonat 28.571%
Raticate 28.571%
Psyduck 28.571%
Onix 28.571%
Kadabra 28.571%
Growlithe 28.571%
Abra 14.286%
Checks and Counters
Exeggcute
Moves
Sleep Powder 100.000%
Psychic 100.000%
Explosion 87.500%
Stun Spore 75.000%
Double-Edge 12.500%
Leech Seed 12.500%
Other 12.500%
Teammates
Exeggutor 50.000%
Victreebel 37.500%
Vileplume 37.500%
Venusaur 37.500%
Tangela 37.500%
Gastly 25.000%
Jigglypuff 25.000%
Poliwag 12.500%
Eevee 12.500%
Growlithe 12.500%
Cloyster 12.500%
Checks and Counters
Kakuna
Moves
String Shot 60.000%
Poison Sting 60.000%
Harden 40.000%
Teammates
Weedle 80.000%
Caterpie 80.000%
Metapod 80.000%
Butterfree 60.000%
Beedrill 60.000%
Magikarp 20.000%
NidoranF 20.000%
Vulpix 20.000%
Paras 20.000%
Diglett 20.000%
Rattata 20.000%
Checks and Counters
Koffing
Moves
Explosion 100.000%
Sludge 100.000%
Fire Blast 100.000%
Thunderbolt 60.000%
Smog 40.000%
Teammates
Exeggutor 60.000%
Electrode 60.000%
Golem 60.000%
Cloyster 60.000%
Chansey 60.000%
Beedrill 40.000%
Ekans 40.000%
Zubat 40.000%
Venonat 40.000%
Oddish 40.000%
Checks and Counters
Zubat
Moves
Mega Drain 100.000%
Confuse Ray 60.000%
Double-Edge 60.000%
Substitute 40.000%
Take Down 40.000%
Razor Wind 40.000%
Rest 40.000%
Toxic 20.000%
Teammates
Arbok 40.000%
Onix 40.000%
Tauros 40.000%
Ditto 40.000%
Poliwag 40.000%
Koffing 40.000%
Beedrill 40.000%
Ekans 40.000%
Venonat 40.000%
Oddish 40.000%
Pikachu 20.000%
Checks and Counters
Wartortle
Moves
Hydro Pump 80.000%
Blizzard 60.000%
Surf 40.000%
Ice Beam 40.000%
Mega Kick 40.000%
Substitute 20.000%
Body Slam 20.000%
Seismic Toss 20.000%
Tackle 20.000%
Water Gun 20.000%
Reflect 20.000%
Other 20.000%
Teammates
Butterfree 40.000%
Snorlax 40.000%
Alakazam 20.000%
Venusaur 20.000%
Moltres 20.000%
Onix 20.000%
Jolteon 20.000%
Porygon 20.000%
Drowzee 20.000%
Mr. Mime 20.000%
Hitmonchan 20.000%
Checks and Counters
Diglett
Moves
Earthquake 100.000%
Slash 100.000%
Body Slam 100.000%
Toxic 60.000%
Rest 40.000%
Teammates
Vulpix 60.000%
NidoranF 40.000%
Paras 40.000%
Jigglypuff 40.000%
Dratini 40.000%
Dugtrio 40.000%
Bellsprout 40.000%
Kakuna 20.000%
Magikarp 20.000%
Mankey 20.000%
Bulbasaur 20.000%
Checks and Counters
Graveler
Moves
Rock Slide 75.000%
Body Slam 75.000%
Double-Edge 62.500%
Seismic Toss 62.500%
Earthquake 37.500%
Explosion 25.000%
Substitute 12.500%
Fire Blast 12.500%
Toxic 12.500%
Mimic 12.500%
Other 12.500%
Teammates
Geodude 37.500%
Onix 37.500%
Tauros 25.000%
Golem 25.000%
Rhyhorn 25.000%
Vileplume 12.500%
Fearow 12.500%
Cloyster 12.500%
Magneton 12.500%
Persian 12.500%
Snorlax 12.500%
Checks and Counters
Clefairy
Moves
Seismic Toss 100.000%
Thunder Wave 100.000%
Mega Kick 100.000%
Sing 100.000%
Teammates
Meowth 83.333%
Tentacool 83.333%
Golbat 83.333%
Voltorb 83.333%
Beedrill 83.333%
Checks and Counters
Farfetch'd
Moves
Body Slam 100.000%
Swords Dance 75.000%
Substitute 75.000%
Slash 50.000%
Agility 50.000%
Reflect 25.000%
Toxic 25.000%
Teammates
Hitmonchan 50.000%
Scyther 50.000%
Ditto 25.000%
Starmie 25.000%
Beedrill 25.000%
Vileplume 25.000%
Mr. Mime 25.000%
Hitmonlee 25.000%
Lickitung 25.000%
Omanyte 25.000%
Gastly 25.000%
Checks and Counters
Bellsprout
Moves
Razor Leaf 80.000%
Stun Spore 80.000%
Sleep Powder 40.000%
Wrap 40.000%
Rest 40.000%
Toxic 40.000%
Vine Whip 20.000%
Acid 20.000%
Slam 20.000%
Other 20.000%
Teammates
Diglett 40.000%
Dugtrio 40.000%
Abra 20.000%
Meowth 20.000%
Charmander 20.000%
Oddish 20.000%
Paras 20.000%
Krabby 20.000%
Golbat 20.000%
Venonat 20.000%
Voltorb 20.000%
Checks and Counters
NidoranF
Moves
Thunder 75.000%
Blizzard 75.000%
Body Slam 75.000%
Double Kick 75.000%
Growl 25.000%
Tackle 25.000%
Teammates
Paras 75.000%
Vulpix 50.000%
Diglett 50.000%
Jigglypuff 50.000%
Kakuna 25.000%
Magikarp 25.000%
Dratini 25.000%
Gastly 25.000%
Eevee 25.000%
Growlithe 25.000%
Caterpie 25.000%
Checks and Counters
